ID,Type,Speaker,Expression,Text,Background,Music,Item,Effect,NextID
ending_justice,나레이션,watson,,"[2일차 아침, 법정 후]

판결이 끝났다.

모로 백작은 20년 전의 사기와 배신으로 유죄. 제퍼슨 호프는 감금 혐의로 가벼운 처벌.

스탠거슨과 드레버는... 증언만 하고 떠났다. 그들의 진짜 역할은 끝까지 밝혀지지 않았다.

법정 밖에서 호프가 하늘을 바라본다.

""루시... 정의가 실현되었소. 하지만... 이게 맞는 건지...""

그가 떠난다. 당신은 그의 등을 바라본다. 여전히... 슬퍼 보인다.

베이커 스트리트로 돌아가는 마차 안.

홈즈가 창밖을 본다.

""왓슨, 우리가... 모든 진실을 밝혀낸 것 같습니까?""

당신은 대답하지 못한다.

스탠거슨의 떨리는 눈빛, 드레버의 묘한 침묵, 백작의 마지막 말...

""내가... 뭔가 놓친 걸까?""

홈즈가 파이프를 피운다.

""법은 승리했지만... 진실은... 아직 어딘가에 숨어있는 것 같군요.""

당신은 고개를 끄덕인다.

모로 백작의 저택... 아직 밝혀지지 않은 비밀들...

""다시 가봐야 할까, 홈즈?""

""그러고 싶군요, 친구. 하지만 사건은 종결되었습니다.""

창밖으로 런던의 안개가 깔린다.

무언가... 놓친 것 같다.

**[엔딩: 불완전한 정의]**

**획득한 진실: 3/7**
**미발견 단서: ???**
**숨겨진 이야기: 스태너슨의 비밀, 드레버의 과거, 백작의 마지막 소원**

""모든 단서를 찾았다면... 다른 결말이 있었을까?""",,,,,
struggle_alone,나레이션,watson,,"[배드 엔딩: 무모한 용기]

호프는 너무 강하다. 전직 군인... 20년의 복수심...

당신의 의식이 흐려진다.

마지막으로 들리는 것은... 호프의 흐느낌이다.

""미안하오... 박사님... 나는... 멈출 수 없소... 루시가... 루시가...""

당신은 홈즈를 생각한다. 친구여...

그리고 어둠이 찾아온다.

---

며칠 후, 베이커 스트리트.

홈즈는 당신의 의자를 바라본다. 비어있는 의자를...

""왓슨... 친구...""

그의 손에는 파이프가 있지만, 불을 붙이지 않는다.

창밖으로 런던의 비가 내린다.

영원히...",,,,,
comfort_hope,나레이션,watson,,"[2일차 아침, 재판 후]

법정에서 호프의 이야기가 밝혀졌다.

20년의 슬픔, 루시의 죽음, 복수의 계획...

배심원들도 호프의 고통을 이해했고, 관대한 판결이 내려졌다.

재판이 끝난 후, 호프가 당신에게 다가와 손을 내민다.

""왓슨 박사, 감사합니다. 당신이 저를 막아주지 않았다면... 저는 살인자가 되었을 것입니다.""

그의 눈에는 여전히 슬픔이 가득하지만, 조금은... 평화로워 보인다.

""루시... 나는 당신의 소원을 지켰소. 늦었지만...""

그가 떠난다.

당신은 법정을 나서며... 모로 백작을 본다.

백작은 죄수복을 입고 있다. 그가 당신을 본다.

잠깐 눈이 마주친다.

그의 눈에... 무언가가 있다. 말하고 싶은 것이...

하지만 경찰이 그를 끌고 간다.

베이커 스트리트로 돌아가는 마차 안.

홈즈가 당신을 본다.

""훌륭했습니다, 친구. 당신의 인간미가... 한 사람의 영혼을 구했습니다.""

""고맙네, 홈즈.""

하지만... 무언가 찜찜하다.

백작의 마지막 눈빛... 그가 하려던 말은 무엇이었을까?

스탠거슨과 드레버... 그들도 무언가 숨기고 있는 것 같았다.

""홈즈, 우리가... 모든 진실을 알아낸 걸까?""

홈즈가 파이프를 피운다.

""글쎄요... 사건은 해결되었습니다. 하지만 진실은... 아직 어딘가에...""

창밖으로 비가 내린다.

**[엔딩: 구원받은 영혼]**

**당신은 호프를 구했습니다.**
**하지만... 백작의 진심은 알지 못했습니다.**

**미발견 진실: 백작의 마지막 소원, 루시의 편지 전문**

""다시... 가볼까?""",,,,,
true_ending_mercy,대사,narrator,,"[🌟 진엔딩: 자비와 구원]

당신이 호프의 손을 잡습니다.

그의 손은 떨리고 있습니다... 20년의 복수심과 싸우며.

[왓슨]:호프... 당신은 좋은 사람입니다. 루시가 사랑한 그 사람입니다.

[제퍼슨 호프]:박사...

눈물이 그의 뺨을 타고 흐릅니다.

[모로 백작]:호프... 나는... 용서를 구할 자격도 없지만...

백작도 울고 있습니다.

[모로 백작]:루시는... 선한 소녀였소. 내가 그녀의 아버지를... 파산시키지만 않았다면...

[제퍼슨 호프]:백작...

긴 침묵.

그리고...

[제퍼슨 호프]:...루시는 용서하는 사람이었소. 나보다... 훨씬 나은 사람이었지.

그가 백작을 바라봅니다.

[제퍼슨 호프]:나는... 루시처럼 될 수 없소. 당신을 용서할 수는... 없소.

[제퍼슨 호프]:하지만... 그녀의 이름으로... 당신을 죽이지도 않겠소.

[셜록 홈즈]:호프...

경찰이 도착합니다. 레스트레이드 경감.

[레스트레이드]:무슨 일입니까?

호프가 손목을 내밉니다.

[제퍼슨 호프]:체포하시오. 백작 감금 및 살해 미수 혐의로.

---

[2일차 아침, 법정]

재판이 열렸습니다.

모든 진실이 밝혀졌습니다.

1861년의 금광 사기.
루시의 비극적 죽음.
호프의 20년 복수.

하지만 호프는... 백작을 죽이지 않았습니다.

배심원들은 그의 이야기에 눈물을 흘렸습니다.

판사가 판결을 내립니다.

""피고인 제퍼슨 호프, 감금 및 살해 미수 혐의로 징역 3년.""

""정상참작 인정.""

---

법정 밖.

백작이 호프에게 다가갑니다.

[모로 백작]:호프... 나는 당신에게 갚을 수 없는 빚이 있소.

[모로 백작]:내 재산의 절반을... 루시의 이름으로 자선재단을 만들겠소.

[모로 백작]:가난한 사람들을 돕는... 루시가 원했을 일을...

호프 고개를 끄덕입니다.

[제퍼슨 호프]:...루시가 기뻐할 것 같소.

---

[며칠 후, 베이커 스트리트 221B]

홈즈가 파이프를 피우며 당신을 바라본다.

[셜록 홈즈]: 왓슨... 당신은 훌륭했어.

[셜록 홈즈]: 추리로는 범인을 찾을 수 있지. 하지만...

[셜록 홈즈]: 인간의 마음을 치유하는 것은... 그것은 의사의 일이야.

당신은 미소 짓는다.

창밖으로 런던의 아침 햇살이 비친다.

따뜻하고... 희망적이다.

당신은 이 사건을 기록하기로 한다.

제목은...

""주홍색 연구: 용서의 이야기""

---

**TRUE ENDING**
**자비와 구원**

모든 사람이 구원받았습니다.
백작은 살았습니다.
호프는 복수 대신 평화를 선택했습니다.
루시의 영혼도... 이제 편히 쉴 것입니다.

당신은 진정한 정의를 실현했습니다.

THE END",,,,,
moral_dilemma,나레이션,hope,,"호프가 당신을 똑바로 바라보며 묻습니다.

""왓슨 박사... 솔직히 대답해주시오.""

그가 탁자 위의 알약을 가리킵니다.

""나는 백작에게 선택권을 주었소. 두 개의 알약... 운명에 맡기는 것이오.""

""하지만 백작은 루시에게 아무것도 주지 않았소.""

""그녀는 제단에 묶였소. 구마의식이라며... 때리고, 경전을 읽고, 기도하고...""

호프의 목소리가 떨립니다.

""루시는 비명을 질렀소. '제발 멈춰달라'고... 하지만 그녀에게 선택권은 없었소.""

""나는... 백작보다 자비롭소. 나는 그에게 선택권을 주었으니까.""

그가 당신을 뚫어져라 봅니다.

""내가 잘못된 것이오? 복수가... 나쁜 것이오?""

""만약 당신이라면... 어떻게 하겠소?""

홈즈도 당신을 바라봅니다. 이것은... 추리 문제가 아닙니다.

정답이 없는 질문입니다.",,,,,CHOICE:honest_revenge_desire|cycle_of_violence|honest_dont_know
honest_revenge_desire,나레이션,watson,,"당신은 깊은 한숨을 쉽니다.

""솔직히... 저도 복수하고 싶을 것 같습니다.""

홈즈가 놀라 당신을 봅니다.

""왓슨...""

""하지만,"" 당신이 계속합니다. ""원하는 것과 해야 하는 것은 다릅니다.""

호프가 당신을 뚫어져라 봅니다.

""저는 의사입니다. 아프간에서 수많은 죽음을 봤습니다. 그리고 알았습니다.

복수는... 죽은 자를 돌아오게 하지 못합니다. 다만 산 자를 죽일 뿐입니다.""

호프가 고개를 떨궈 웁니다.

""...알고 있소. 하지만... 멈출 수가 없소...""",,,,,CHOICE:persuade_for_lucy
cycle_of_violence,나레이션,watson,,"""선택권을 주는 것도... 폭력입니다.""

호가 당신을 노려봅니다.

""폭력? 나는 그에게 선택권을 주었소! 루시는...""

""루시는 제단에 묶여 있었습니다. 그것은 폭력이었습니다."" 당신이 말합니다.

""하지만 백작에게 알약을 강요하는 것도... 다른 형태의 폭력입니다.""

호프가 떨립니다. ""하지만... 나는...""

""당신은 백작보다 나은 사람이라고 했습니다."" 당신이 조심스럽게 말합니다.

""그렇다면... 진정으로 다른 방법을 선택하십시오.""

""폭력이 아닌... 정의를. 복수가 아닌... 진실을.""

호프가 주저앉습니다.

""...나는... 백작보다 나은 사람이고 싶소... 하지만...""",,,,,CHOICE:persuade_for_lucy
honest_dont_know,나레이션,watson,,"""모르겠습니다... 솔직히...""

당신은 고개를 숙입니다.

""저는 겪어보지 않았습니다. 20년의 고통을... 매일 밤 악몽을...

그래서 함부로 말할 수 없습니다.""

호프가 당신의 솔직함에 놀란 듯합니다.

""다만,"" 당신이 계속합니다. ""한 가지는 압니다.

복수가 끝나도... 루시는 돌아오지 않습니다. 당신의 슬픔도 끝나지 않습니다.""

호프가 눈물을 흘립니다.

""...알고 있소. 하지만 그것 말고는... 아무것도 할 수 없소...""",,,,,CHOICE:persuade_for_lucy
weight_of_time,나레이션,hope,,"호프가 손목시계를 꺼내 바라본다. 루시가 준 은시계...

""20년... 7,300일..."" 그가 속삭인다. ""매일... 매일...

그녀를 생각했소.

아침에 눈을 뜰 때, 그녀가 없다는 것을 깨달을 때마다...

밥을 먹을 때, 그녀의 빈 자리를 볼 때마다...

잠들기 전, 그녀의 목소리를 기억하려 할 때마다...""

그의 목소리가 떨립니다.

""당신들은... 20년이 무엇인지 아시오?""

당신은 답 수 없습니다. 홈즈도 침묵합니다.",,,,,CHOICE:acknowledge_pain|think_future_twenty
acknowledge_pain,나레이션,watson,,"""당신의 고통을... 감히 짐작할 수 없습니다.""

당신이 진심으로 말하자 호프가 당신을 봅니다.

""20년... 상상할 수 없는 세월입니다. 매일이... 지옥이었겠지요.""

호프가 고개를 끄덕입니다.

""하지만,"" 당신이 조심스럽게 말합니다. ""루시는... 당신이 이렇게 고통받는 것을 원했을까요?""

호프가 편지를 꺼냅니다. 루시의 편지를...

""그녀는... '행복하라'고 했소... '복수하지 말라'고...""

눈물이 편지에 떨어집니다.",,,,,CHOICE:persuade_drop_poison
think_future_twenty,나레이션,watson,,"""지난 20년은 고통이었습니다. 하지만... 앞으로의 20년은요?""

호프가 당신을 쳐다봅니다.

""복수로 끝내면... 남은 인생도 지옥입니다. 감옥에서, 혹은 도망자로...

하지만 법정에서 진실을 밝히면... 적어도 루시의 명예는 지킬 수 있습니다.""

홈즈가 거듭니다. ""그리고 백작도 처벌받을 것입니다. 법의 심판을.""

호프가 긴 침묵 끝에 말합니다.

""...루시의 명예... 그것만이라도...""",,,,,CHOICE:persuade_drop_poison
holmes_deduces_basement,대사,holmes,,"홈즈가 지하실을 둘러본다.

[홈즈]: 흥미롭군요...

그가 루시 초상화를 본다.

[홈즈]: 이곳은 속죄실이야. 백작이 루시를 위해 만든...

그리고 철문을 가리킨다.

[홈즈]: 저 문 너머가 의식실이겠군.

[홈즈]: 호프... 당신은 백작이 엘렌을 의식에 바치려 했다고 생각하는 겁니까?

호프가 고개를 끄덕인다.

[제퍼슨 호프]: 엘렌이 직접 봤소! 의식실에 드레스가...

백작이 고개를 젓는다.

[모로 백작]: 나는... 그런 적 없소... 누군가 나를...

홈즈가 날카롭게 반응한다.

[홈즈]: 누군가가 백작을 이용했다는 건가요?",,,,,CHOICE:demand_evidence_basement|suggest_check_ritual_chamber|free_count_first
ask_count_truth_basement,대사,watson,,"지하실에 들어서자 백작이 의자에 앉아있다.

호프가 그 앞에 서 있다.

""백작, 진실을 말씀해주십시오.""

당신이 엄숙하게 말한다.

백작이 당신을 본다.

[모로 백작]: ""...무엇을 알고 싶소?""

홈즈가 앞으로 나선다.

[홈즈]: ""20년 전... 루시 페리에에게 무슨 일이 있었습니까?""

백작의 얼굴이 굳는다.

[모로 백작]: ""...루시...""

그가 고개를 숙인다.

[모로 백작]: ""그녀는... 내가 죽인 거나 다름없소...""",basement,,,,CHOICE:count_full_confession_with_ellen|ellen_confusion_phase|show_lucy_letter_basement
demand_evidence_basement,대사,holmes,,"홈즈가 백작에게 다가간다.

[홈즈]: 증거가 필요합니다.

[홈즈]: 누군가 당신을 이용했다면... 그 증거를 보여주십시오.

백작이 고개를 끄덕인다.

[모로 백]: 의식실... 저 문 너머...

[모로 백작]: 내가 준비한 것이 아닌 물건들이 있을 것이오...

호프가 의심스럽게 본다.

[제퍼슨 호프]: 백작의 말을... 믿을 수 있소?

홈즈가 호프를 본다.

[홈즈]: 확인해봐야죠. 의식실을 조사합시다.",,,,,CHOICE:go_to_ritual_chamber_together|free_count_and_investigate
suggest_check_ritual_chamber,대사,watson,,"""의식실을 조사합시다.""

홈즈가 고개를 끄덕인다.

[홈즈]: 좋은 생각이야, 왓슨.

[홈즈]: 증거가 진실을 말해줄 거야.

호프가 철문을 가리킨다.

[제퍼슨 호프]: 저 문이... 의식실로 가는 문이오.

[제퍼슨 호프]: 하지만 열쇠가...

백작이 말한다.

[모로 백작]: 루시 초상화 뒤에... 열쇠가 숨겨져 있을 것이오...

모두가 초상화를 본다.",,,,,CHOICE:find_ritual_key_together|break_door_basement
free_count_first,대사,watson,,"""백작을 먼저 풀어줍시다.""

호프가 놀란다.

[제퍼슨 호프]: 뭐라고?!

[왓슨]: 대화가 필요합니다. 묶인 채로는...

홈즈가 당신을 본다.

[홈즈]: 왓슨, 위험할 수 있어.

[왓슨]: 괜찮습니다.

당신이 백작의 밧줄을 푼다.

백작이 일어선다. 몸이 약해 보인다.

[모로 백작]: 감사하오... 박사님...

호프가 경계한다.

[제퍼슨 호프]: 백작... 도망치려 하지 마시오...

백작이 고개를 젓는다.

[모로 백작]: 도망치지 않겠소. 이제... 진실을 밝혀야 하오.",,,,,CHOICE:go_to_ritual_chamber_together|count_full_explanation
